City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description,Date
525,Sakakah,SA,29.9697,40.2064,51.37,58,100,3.8,overcast clouds,2023-01-07 19:40:38
526,Korla,CN,41.7597,86.1469,27.19,41,3,4.41,clear sky,2023-01-07 19:43:16
527,Tongzi,CN,28.7829,105.0877,47.41,78,0,0.67,clear sky,2023-01-07 19:43:16
528,Kursenai,LT,55.985,22.9189,16.05,93,100,10.69,overcast clouds,2023-01-07 19:43:17
529,Kargopol,RU,61.5071,38.9456,2.61,98,93,4.05,overcast clouds,2023-01-07 19:43:17
530,Antanifotsy,MG,-19.65,47.3167,60.67,98,95,2.08,overcast clouds,2023-01-07 19:43:17
531,Qandala,SO,11.472,49.8728,75.52,76,15,4.52,few clouds,2023-01-07 19:43:18
532,Puerto Madero,MX,14.7208,-92.4215,82.56,57,2,10.07,clear sky,2023-01-07 19:43:18
533,Stornoway,GB,58.2093,-6.3865,46.36,79,75,25.32,broken clouds,2023-01-07 19:43:19
534,Santa Rosa,PH,14.3122,121.1114,75.18,88,96,12.82,overcast clouds,2023-01-07 19:43:19
535,Karymskoye,RU,51.6167,114.35,9.79,77,6,13.47,clear sky,2023-01-07 19:43:20
536,Mangochi,MW,-14.4782,35.2645,71.4,92,100,1.99,moderate rain,2023-01-07 19:33:59
537,Marystown,CA,47.1666,-55.1483,30.47,86,100,7.49,overcast clouds,2023-01-07 19:43:20
538,Batemans Bay,AU,-35.7167,150.1833,57.0,77,73,4.85,broken clouds,2023-01-07 19:43:21
539,Roald,NO,62.5833,6.1333,50.92,66,20,16.11,few clouds,2023-01-07 19:43:21
540,Raga,SS,8.4596,25.678,70.68,26,3,3.62,clear sky,2023-01-07 19:33:45
541,Karatau,KZ,43.1667,70.4667,47.1,64,8,14.43,clear sky,2023-01-07 19:43:22
542,Chute-Aux-Outardes,CA,49.1168,-68.399,22.98,74,100,11.5,overcast clouds,2023-01-07 19:43:22
543,Norman Wells,CA,65.282,-126.8329,-9.36,84,100,0.0,light snow,2023-01-07 19:43:22
544,Tutoia,BR,-2.7619,-42.2744,82.04,72,33,10.6,scattered clouds,2023-01-07 19:43:24
545,Kasongo-Lunda,CD,-6.4667,16.8167,69.57,96,100,0.85,overcast clouds,2023-01-07 19:43:25
546,Hay River,CA,60.8156,-115.7999,6.76,78,40,2.3,scattered clouds,2023-01-07 19:43:25
547,Quang Ngai,VN,15.1167,108.8,66.06,89,100,7.54,overcast clouds,2023-01-07 19:39:18
548,Gunnedah,AU,-30.9833,150.25,60.6,84,0,7.61,clear sky,2023-01-07 19:43:26
549,Ulladulla,AU,-35.35,150.4667,60.69,73,100,5.35,overcast clouds,2023-01-07 19:43:26
550,College,US,64.8569,-147.8028,6.75,78,100,3.44,light snow,2023-01-07 19:43:27
551,Marang,MY,5.2056,103.2059,75.11,93,100,5.99,overcast clouds,2023-01-07 19:43:27
552,Ayan,RU,56.45,138.1667,-2.83,85,86,4.16,overcast clouds,2023-01-07 19:43:28
553,Tarko-Sale,RU,64.9225,77.785,-37.73,89,21,10.18,few clouds,2023-01-07 19:43:28
554,San Cristobal,VE,7.7669,-72.225,73.58,57,53,3.89,broken clouds,2023-01-07 19:43:29
555,Murud,IN,18.3258,72.965,74.1,65,0,5.21,clear sky,2023-01-07 19:43:29
556,Ruangwa,TZ,-10.0667,38.9333,72.0,92,46,4.81,scattered clouds,2023-01-07 19:43:29
557,Provideniya,RU,64.3833,-173.3,-0.74,95,43,10.47,scattered clouds,2023-01-07 19:43:30
558,Ust-Omchug,RU,61.15,149.6333,-32.69,96,93,3.15,overcast clouds,2023-01-07 19:43:30
559,Amahai,ID,-3.3333,128.9167,78.85,80,100,4.81,overcast clouds,2023-01-07 19:43:31
560,Colares,PT,38.7992,-9.4469,61.75,97,40,20.0,scattered clouds,2023-01-07 19:43:31
561,Mogok,MM,22.9167,96.5,54.28,72,0,1.83,clear sky,2023-01-07 19:43:31
562,Dzhebariki-Khaya,RU,62.2167,135.8,-51.5,100,63,0.72,broken clouds,2023-01-07 19:43:32
563,Kloulklubed,PW,7.0419,134.2556,75.7,80,100,13.04,overcast clouds,2023-01-07 19:43:32
564,Atbasar,KZ,51.8,68.3333,28.47,90,100,16.6,light snow,2023-01-07 19:43:33
565,Umba,RU,66.6871,34.3429,-3.71,98,92,3.83,overcast clouds,2023-01-07 19:43:33
566,Ferme-Neuve,CA,46.7001,-75.4493,15.67,76,100,9.17,overcast clouds,2023-01-07 19:43:33
567,Mudu,CN,31.252,120.5118,46.44,62,0,6.31,clear sky,2023-01-07 19:43:34
568,Bang Saphan,TH,11.2126,99.5117,73.74,69,99,4.36,overcast clouds,2023-01-07 19:43:34
569,Malakal,SS,9.5334,31.6605,76.82,29,5,5.35,clear sky,2023-01-07 19:43:35
570,Sale,MA,34.0389,-6.8166,62.74,100,0,0.0,clear sky,2023-01-07 19:41:12
571,Chumikan,RU,54.7183,135.315,1.87,86,100,15.7,overcast clouds,2023-01-07 19:43:35
572,Mafeteng,LS,-29.823,27.2374,60.75,47,0,5.3,clear sky,2023-01-07 19:43:36
573,Akdepe,TM,42.0551,59.3788,39.29,89,100,9.31,overcast clouds,2023-01-07 19:43:36
574,Kropotkin,RU,45.4375,40.5756,19.8,50,100,7.43,overcast clouds,2023-01-07 19:43:37
575,Fairbanks,US,64.8378,-147.7164,6.76,79,100,3.44,light snow,2023-01-07 19:40:12
576,Celestun,MX,20.8667,-90.4,80.92,61,0,13.58,clear sky,2023-01-07 19:43:37
577,Zaysan,KZ,47.4667,84.8667,20.48,81,25,4.63,scattered clouds,2023-01-07 19:43:38
578,Tezu,IN,27.9167,96.1667,58.35,40,0,3.94,clear sky,2023-01-07 19:43:38
579,Carupano,VE,10.6678,-63.2585,78.84,77,100,8.93,overcast clouds,2023-01-07 19:43:38
580,Bundaberg,AU,-24.85,152.35,69.22,94,45,1.99,scattered clouds,2023-01-07 19:43:39
581,Garmsar,IR,35.2182,52.3409,44.28,47,54,3.04,broken clouds,2023-01-07 19:43:39
582,Guaruja,BR,-23.9931,-46.2564,76.86,69,20,4.61,few clouds,2023-01-07 19:43:33
583,Cacapava Do Sul,BR,-30.5122,-53.4914,88.21,25,0,12.26,clear sky,2023-01-07 19:43:40
584,Byron Bay,AU,-28.65,153.6167,66.7,87,80,12.33,broken clouds,2023-01-07 19:41:54
585,Lakes Entrance,AU,-37.8811,147.981,52.16,87,7,6.35,clear sky,2023-01-07 19:43:40
586,Yumen,CN,40.2833,97.2,23.9,34,57,8.79,broken clouds,2023-01-07 19:43:41
587,Shenkursk,RU,62.1091,42.896,-16.22,99,45,4.5,scattered clouds,2023-01-07 19:43:41
588,Abu Kamal,SY,34.4506,40.9171,49.37,85,7,9.08,clear sky,2023-01-07 19:43:42
589,Grand Forks,US,47.9417,-97.4337,11.93,85,40,17.27,mist,2023-01-07 19:43:43
590,Takoradi,GH,4.8845,-1.7554,80.78,80,29,9.13,scattered clouds,2023-01-07 19:34:02
591,Sulphur Springs,US,33.1385,-95.6011,69.51,51,0,9.22,clear sky,2023-01-07 19:39:42
592,Balabac,PH,7.9868,117.0645,80.83,79,100,17.87,overcast clouds,2023-01-07 19:43:44
593,Wladyslawowo,PL,54.7909,18.4009,40.48,97,100,12.08,overcast clouds,2023-01-07 19:43:44
594,Paarl,ZA,-33.7338,18.9752,66.0,59,42,7.74,scattered clouds,2023-01-07 19:43:45
595,Umm Lajj,SA,25.0213,37.2685,69.48,47,52,12.26,broken clouds,2023-01-07 19:43:45
596,Troitskoye,RU,52.9821,84.6757,21.83,96,99,7.05,overcast clouds,2023-01-07 19:43:45
597,Huilong,CN,31.8111,121.655,46.11,69,0,10.02,clear sky,2023-01-07 19:43:46
598,Nicoya,CR,10.1483,-85.452,88.09,48,22,5.61,few clouds,2023-01-07 19:43:46
599,Yanam,IN,16.7333,82.2167,66.54,79,0,2.89,clear sky,2023-01-07 19:43:47
600,Zholymbet,KZ,51.7433,71.7122,28.04,88,100,20.15,overcast clouds,2023-01-07 19:43:47
601,Charters Towers,AU,-20.1,146.2667,72.9,86,100,5.28,overcast clouds,2023-01-07 19:33:49
602,Turbat,PK,26.0023,63.044,65.95,72,49,2.24,scattered clouds,2023-01-07 19:43:48
603,Massakory,TD,12.996,15.7293,73.58,15,100,11.36,overcast clouds,2023-01-07 19:43:48
604,West Wendover,US,40.7391,-114.0733,34.81,75,0,0.0,clear sky,2023-01-07 19:43:49
605,Pangkalanbuun,ID,-2.6833,111.6167,73.92,95,100,2.21,light rain,2023-01-07 19:43:49
606,Vondrozo,MG,-22.8167,47.2833,68.68,98,69,1.16,broken clouds,2023-01-07 19:43:50
607,Arman,RU,59.7,150.1667,-6.99,97,100,6.11,overcast clouds,2023-01-07 19:43:50
608,Carballo,ES,43.213,-8.691,54.01,92,100,11.16,overcast clouds,2023-01-07 19:43:50
609,The Valley,AI,18.217,-63.0578,81.82,74,40,13.8,scattered clouds,2023-01-07 19:43:51
610,Lata,PT,40.1629,-8.3327,57.81,96,100,6.06,light rain,2023-01-07 19:43:51
611,Baykit,RU,61.67,96.37,-21.05,100,93,1.01,overcast clouds,2023-01-07 19:43:52
612,Bergen,NO,60.392,5.328,46.81,100,75,25.32,moderate rain,2023-01-07 19:43:52
613,Woodward,US,36.4337,-99.3904,48.96,49,0,6.91,clear sky,2023-01-07 19:43:52
614,Fort Nelson,CA,58.8053,-122.7002,0.99,78,40,2.3,scattered clouds,2023-01-07 19:43:53
615,Kendari,ID,-3.945,122.4989,75.36,92,100,2.19,overcast clouds,2023-01-07 19:43:53
616,Berlevag,NO,70.8578,29.0864,10.4,79,37,16.26,scattered clouds,2023-01-07 19:43:54
617,Nenjiang,CN,49.1833,125.2167,-14.75,99,79,4.41,broken clouds,2023-01-07 19:43:54
618,Gamba,GA,-2.65,10.0,76.78,87,100,4.85,moderate rain,2023-01-07 19:43:54
619,Santiago Del Estero,AR,-27.7951,-64.2615,104.43,13,5,14.2,clear sky,2023-01-07 19:43:55
620,Okhotsk,RU,59.3833,143.3,-22.23,83,16,13.0,few clouds,2023-01-07 19:43:55
621,Verkhnyaya Inta,RU,65.9811,60.3094,-32.66,95,17,5.77,few clouds,2023-01-07 19:43:56
622,Luba,GQ,3.4568,8.5547,82.29,83,19,10.92,few clouds,2023-01-07 19:43:56
623,Huaquillas,EC,-3.4833,-80.2333,80.83,65,40,11.5,scattered clouds,2023-01-07 19:43:56
624,Springbok,ZA,-29.6643,17.8865,70.61,31,0,2.91,clear sky,2023-01-07 19:43:57
625,Bourail,NC,-21.5667,165.4833,78.39,88,100,5.7,light rain,2023-01-07 19:43:57
626,Macaubas,BR,-13.0194,-42.6986,78.69,74,100,2.17,overcast clouds,2023-01-07 19:43:58
627,Salisbury,GB,51.0693,-1.7957,49.44,85,20,12.66,few clouds,2023-01-07 19:43:58
628,Alice Springs,AU,-23.7,133.8833,62.15,94,100,1.14,overcast clouds,2023-01-07 19:43:58
629,Oriximina,BR,-1.7656,-55.8661,87.44,53,96,3.89,overcast clouds,2023-01-07 19:34:06
630,Yerofey Pavlovich,RU,53.9667,121.9667,-17.79,99,89,2.71,overcast clouds,2023-01-07 19:43:59
631,Canutama,BR,-6.5339,-64.3831,83.62,76,100,1.16,overcast clouds,2023-01-07 19:43:59
632,Pontianak,ID,-0.0333,109.3333,75.18,100,100,2.3,mist,2023-01-07 19:44:00
633,Tyrma,RU,50.0833,132.1667,-14.49,99,95,0.58,overcast clouds,2023-01-07 19:44:00
634,Akyab,MM,20.15,92.9,66.87,82,0,4.52,clear sky,2023-01-07 19:44:01
635,Lewisporte,CA,49.2499,-55.0482,26.31,80,100,2.28,overcast clouds,2023-01-07 19:44:01
636,Namibe,AO,-15.1961,12.1522,71.96,68,83,9.51,broken clouds,2023-01-07 19:44:02
637,Sisimiut,GL,66.9395,-53.6735,12.7,84,99,7.94,overcast clouds,2023-01-07 19:44:03
638,San Luis,AR,-33.295,-66.3356,93.79,17,99,11.79,overcast clouds,2023-01-07 19:44:03
639,Shache,CN,38.4167,77.2406,26.73,39,63,3.2,broken clouds,2023-01-07 19:44:04
640,Marawi,PH,7.9986,124.2928,66.49,96,100,0.43,light rain,2023-01-07 19:44:04
641,Mkokotoni,TZ,-5.8767,39.2547,80.76,84,9,9.28,clear sky,2023-01-07 19:44:04
642,Karratha,AU,-20.7377,116.8463,79.18,75,56,20.31,broken clouds,2023-01-07 19:42:02
643,Beni Mazar,EG,28.4962,30.8029,57.81,49,9,4.85,clear sky,2023-01-07 19:44:05
644,Marsaxlokk,MT,35.8419,14.5431,57.07,93,20,3.44,few clouds,2023-01-07 19:44:05
645,Jinchang,CN,38.4953,102.1739,30.11,21,100,2.37,overcast clouds,2023-01-07 19:44:06
646,Berdigestyakh,RU,62.0989,126.6992,-18.26,98,100,4.99,overcast clouds,2023-01-07 19:44:06
647,Saint Albans,GB,51.75,-0.3333,46.24,91,75,16.11,broken clouds,2023-01-07 19:44:07
648,Zhangye,CN,38.9342,100.4517,27.0,28,5,2.59,clear sky,2023-01-07 19:44:07
649,San-Pedro,CI,4.7485,-6.6363,80.1,80,70,8.46,broken clouds,2023-01-07 19:44:08
650,Whitianga,NZ,-36.8333,175.7,69.93,78,48,1.68,scattered clouds,2023-01-07 19:44:08
651,Yarada,IN,17.65,83.2667,62.92,100,0,2.3,mist,2023-01-07 19:44:08
652,Lovozero,RU,68.005,35.0117,-2.45,95,11,2.53,few clouds,2023-01-07 19:44:09
653,Hauterive,FR,46.0901,3.4459,52.56,65,100,11.32,overcast clouds,2023-01-07 19:44:09
654,Morant Bay,JM,17.8815,-76.4093,83.82,71,6,10.31,clear sky,2023-01-07 19:44:10
655,Walvis Bay,NA,-22.9575,14.5053,65.35,82,0,4.61,clear sky,2023-01-07 19:44:10
656,Ahuimanu,US,21.4447,-157.8378,78.85,75,44,4.0,scattered clouds,2023-01-07 19:44:10
